0,1,2,3,4,5,6,7,8
step,street_name,co,co2,noise,num_veh,ped,hc_emission,nox_emission
5,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
10,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
15,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
20,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
25,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
30,West 57th Street,113.50957025158388,6001.659534211626,67.37482455229453,1,(),0.6590426758798834,2.5675315914149333
35,West 57th Street,21.77207773522535,4193.1410754937415,66.84583698151388,1,(),0.19729710356246796,1.529903460980711
40,West 57th Street,0.0,0.0,65.37180750918179,1,(),0.0,0.0
45,West 57th Street,32.35946359789504,4647.7531819119895,67.00654019200381,1,(),0.25670951710762896,1.7510662253962792
50,West 57th Street,217.1364152390853,11498.776203843823,70.24957493272662,4,(),1.2610668388511859,4.881356586557224
55,West 57th Street,68.16400897608578,5763.1008813540875,69.73183534923973,3,(),0.4468376733378017,2.334178204565105
60,West 57th Street,99.89969845338798,8881.592350789973,70.96941553260648,4,(),0.6618374015411443,3.4785464509279613
65,West 57th Street,5.1857066803162395,2575.546265437508,68.86609080108921,4,(),0.08075732321216642,0.8399436528674425
70,West 57th Street,67.75994816916288,7836.77059841285,69.49096751957505,4,(),0.4895799457238368,2.9535022127709656
75,West 57th Street,0.0,0.0,63.092184775233406,4,(),0.0,0.0
80,West 57th Street,160.10618826381452,6874.780425383949,69.37308530157289,2,(),0.8874437667329156,2.7744264418495512
85,West 57th Street,104.1309677764651,6085.717983455419,67.22692173867087,1,(),0.6183421569809996,2.5786022267473987
90,West 57th Street,107.91019519174158,5086.204321475682,67.61502645292448,2,(),0.6109735629049777,2.1669625816055027
95,West 57th Street,29.111370694864323,4168.765754912011,67.80564350154398,2,(),0.22961735261153537,1.5565739795094449
100,West 57th Street,0.0,0.0,66.79495857634082,2,(),0.0,0.0
105,West 57th Street,132.36159399157467,4658.461050976413,68.48313456791553,3,(),0.7124169131350102,2.0349972918722092
110,West 57th Street,279.023797194395,17677.453413078012,74.03831339470432,4,(),1.696204213266133,7.620832566533102
115,West 57th Street,162.20525517732776,57471.82240412442,79.4997352472764,4,(),7.4597608801320945,393.6439233525956
120,West 57th Street,342.8696072608921,70101.44435448783,81.98114886208516,6,(),10.878252836658566,419.9152749261503
125,West 57th Street,309.0628980930497,36414.031796086834,79.97983529092261,8,(),8.291611843126017,154.29068673084146
130,West 57th Street,93.62814468139183,11674.596944786172,78.76865670396849,9,(),0.6962196342932789,4.363453704195542
135,West 57th Street,417.7352921572391,16935.300629110152,74.33864992047364,11,(),2.2987490499509318,7.122645520446824
140,West 57th Street,504.4634336400352,23331.801402538324,74.92267326675594,12,(),2.8427478839042806,9.40849739266469
145,West 57th Street,413.44874489389014,37614.735950126385,78.31863095323598,10,(),7.105197154853346,216.2018088868161
150,West 57th Street,340.95538956156736,38778.56371929942,76.60588755546976,8,(),8.13823230627294,138.85763566335564
155,West 57th Street,91.30940694231437,13609.210512044516,70.91183033240588,4,(),0.7268129035986072,4.91898862001004
160,West 57th Street,30.192030625053647,21216.518418542586,76.3064275395525,3,(),0.0,187.20645710126226
165,West 57th Street,79.61714018410468,57401.25750225014,80.0763356875135,3,(),7.321444564946445,441.4470452367806
170,West 57th Street,379.7833582896228,73228.88184704792,81.64823616401252,5,(),10.00762837869072,425.18094237365653
175,West 57th Street,29.36275729155033,21546.585322796873,78.70427706019456,5,(),6.626647485521866,145.9481948391062
180,West 57th Street,399.6061935167694,41829.17144212625,79.68132148763902,7,(),2.1729903464316402,184.2346197462327
185,West 57th Street,218.9726088002957,57575.69939316049,78.96706119029987,6,(),8.07025560048669,337.3790332095199
190,West 57th Street,40.40752021844136,30782.179483863878,77.70128958625924,3,(),0.0,255.70253100890108
195,West 57th Street,0.0,0.0,75.06451877750335,3,(),0.0,0.0
200,West 57th Street,131.29696301275587,6480.599652797842,76.08675881110473,3,(),0.7520433913579492,2.8126228773626827
205,West 57th Street,264.7380111428796,17569.195832800535,76.85067494088877,4,(),1.6216762718369215,7.292374534786449
210,West 57th Street,235.0542024926271,18509.58689366279,73.38140520145144,5,(),1.5031489513091658,7.352797511353134
215,West 57th Street,132.24787034880637,30248.86450962689,76.28281345651448,7,(),0.7431311491752209,165.29591826347854
220,West 57th Street,282.25589222362305,72983.99993401484,80.76389723442433,8,(),8.818547324882699,446.1456809168369
225,West 57th Street,311.1531790379224,65646.68380547181,80.85174433621978,8,(),9.604536109204187,375.6280246685796
230,West 57th Street,314.9944878803549,108848.02061825621,83.14289419200563,9,(),14.311881252028908,760.8328162093198
235,West 57th Street,148.75080753866044,99134.46512432395,83.73580239732024,8,(),13.729577433711487,779.1237314459753
240,West 57th Street,90.71310289511246,46047.10268395653,80.76868558342669,8,(),13.92309896740567,327.12388876213083
245,West 57th Street,361.00558260855416,58383.52391243735,81.98313185816141,10,(),16.187943218641326,377.8592443767167
250,West 57th Street,265.4787795119385,28836.834284159442,78.28765552645181,11,(),6.234446928447154,162.64360289977407
255,West 57th Street,216.74893750657893,45817.8974921725,80.05189422506558,10,(),11.972952666745469,324.8622931868916
260,West 57th Street,303.72861855770475,69281.74013115876,80.64561092588276,9,(),14.29150694408657,477.0653642302833
265,West 57th Street,589.9428406956414,57122.072394734125,79.64258079981965,8,(),10.524883074284073,196.85838569061443
270,West 57th Street,89.75299258814209,5657.115792137587,71.06820433607128,6,(),0.5360405940713501,2.0975145234769688
275,West 57th Street,205.81832752977158,12760.128369438211,71.94931959330512,6,(),1.234470229917077,5.115861244706216
