0,1,2,3,4,5,6,7,8
step,street_name,co,co2,noise,num_veh,ped,hc_emission,nox_emission
5,8th Avenue,0.0,0.0,6.989700043360188,0,(),0.0,0.0
10,8th Avenue,0.0,0.0,6.989700043360188,0,(),0.0,0.0
15,8th Avenue,0.0,0.0,6.989700043360188,0,(),0.0,0.0
20,8th Avenue,0.0,0.0,6.989700043360188,0,(),0.0,0.0
25,8th Avenue,82.28037081447359,57966.685270994654,80.78326612936046,3,(),6.642799616931851,470.7854173360341
30,8th Avenue,30.581341817617805,18587.44439989546,75.30909537184053,3,(),6.541948659474507,145.70623668041333
35,8th Avenue,179.9777777777778,10005.277777777777,70.20439770806435,3,(),0.8119444444444445,86.09333333333335
40,8th Avenue,151.8700828698015,15355.644961803871,75.06083703714177,3,(),5.963340624201029,82.21197923518717
45,8th Avenue,98.84364888507608,5763.6087207010505,67.46215809602074,2,(),0.5862656982826665,2.4302003514869783
50,8th Avenue,0.0,0.0,58.502490260420224,1,(),0.0,0.0
55,8th Avenue,0.0,0.0,55.940320650040256,1,(),0.0,0.0
60,8th Avenue,279.41807407826946,18933.043674092158,73.70052338897095,4,(),1.722129621919518,7.907698993352854
65,8th Avenue,131.9702260501093,3282.6227826803897,64.43735627167045,5,(),0.6772619327528464,1.4376911990431251
70,8th Avenue,362.07016915344207,13878.641623587926,70.87680889276123,3,(),1.9757114811547294,5.956262024747754
75,8th Avenue,386.95091097866964,19303.837854490197,73.33776559985023,3,(),2.221059195227737,8.362516974285608
80,8th Avenue,126.50228664289565,7460.610443739547,69.80210982226767,4,(),0.7543744201709969,3.211015270264715
85,8th Avenue,327.1114155796096,5234.133440167794,62.34089451904565,5,(),1.6122973458025798,2.398310776154082
90,8th Avenue,329.5555555555556,5249.444444444444,64.29414050784915,5,(),1.623888888888889,2.408888888888889
95,8th Avenue,609.5882110754726,22405.051389340708,73.70706403506841,5,(),3.311336575804866,9.828953379800117
100,8th Avenue,550.9638013694929,20482.70083546979,73.80844761504825,5,(),2.9955622529031407,8.902053506643277
105,8th Avenue,186.60764110880098,10757.14414055953,70.3847462971674,2,(),1.1029665159549642,4.509572694341197
110,8th Avenue,82.64933376685451,6027.264544943492,67.11381579073917,1,(),0.519161665611757,2.4909057152067073
115,8th Avenue,0.0,0.0,55.69182238931813,1,(),0.0,0.0
120,8th Avenue,164.7777777777778,2624.722222222222,55.940320650040256,1,(),0.8119444444444445,1.2044444444444444
125,8th Avenue,545.2085674666489,17327.00032076314,72.53831384857654,6,(),2.892250197477353,7.536540402898607
130,8th Avenue,386.4658008399085,14292.230362315095,69.58315156733015,6,(),2.0906201337397468,5.942170434743209
135,8th Avenue,221.31521616049648,9136.28778862498,68.29664826157159,2,(),1.2217433388049432,3.9034291374593284
140,8th Avenue,0.0,0.0,6.989700043360188,0,(),0.0,0.0
145,8th Avenue,0.0,0.0,56.885605479796325,1,(),0.0,0.0
150,8th Avenue,0.0,0.0,55.796320601462455,1,(),0.0,0.0
155,8th Avenue,164.7777777777778,2624.722222222222,55.940320650040256,1,"('ped121',)",0.8119444444444445,1.2044444444444444
160,8th Avenue,150.79240640361337,6231.440144742337,68.20682500381952,2,"('ped69', 'ped121')",0.8300463390436611,2.4492591986322862
165,8th Avenue,0.0,0.0,62.25671988521934,2,"('ped69', 'ped121')",0.0,0.0
170,8th Avenue,0.0,0.0,58.91779962934335,2,"('ped69', 'ped121')",0.0,0.0
175,8th Avenue,0.0,0.0,51.41309729098246,1,"('ped69', 'ped121')",0.0,0.0
180,8th Avenue,118.28198838220868,10237.571872094675,71.22306491172107,4,"('ped69', 'ped121')",0.7796652056944704,4.077898837072879
185,8th Avenue,237.3587872169407,5603.337081171787,66.05761858582613,6,"('ped69', 'ped121')",1.2098037800997703,2.394875135327859
190,8th Avenue,494.33333333333337,7874.166666666666,63.359730949169304,6,"('ped69', 'ped121')",2.4358333333333335,3.6133333333333333
195,8th Avenue,823.888888888889,13123.611111111111,63.72032807622881,6,"('ped69', 'ped121')",4.059722222222223,6.022222222222222
200,8th Avenue,988.6666666666667,15748.333333333332,63.721790757284296,6,"('ped69', 'ped121')",4.871666666666667,7.226666666666667
205,8th Avenue,0.0,0.0,6.989700043360188,0,"('ped228', 'ped69', 'ped121')",0.0,0.0
210,8th Avenue,152.52812270702515,24677.90372233434,75.20405901471685,2,"('ped228', 'ped69')",0.7539525160132464,160.0098929815141
215,8th Avenue,77.19334576471107,54040.29135303173,79.8854740575486,3,"('ped228', 'ped69')",7.558743590911665,435.2369238908365
220,8th Avenue,164.7777777777778,2624.722222222222,62.471940374198525,4,"('ped228',)",0.8119444444444445,1.2044444444444444
