0,1,2,3,4,5,6,7,8
step,street_name,co,co2,noise,num_veh,ped,hc_emission,nox_emission
5,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
10,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
15,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
20,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
25,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
30,West 57th Street,0.0,0.0,62.544866845977445,1,(),0.0,0.0
35,West 57th Street,15.834006247764385,2797.3237699255646,63.784006011873686,1,(),0.13463433973102856,0.9657516030022105
40,West 57th Street,64.63466638758979,7741.548545242854,68.18497001131098,2,(),0.47300883105829705,2.904410079494811
45,West 57th Street,25.955507990656848,3284.6503057344166,66.3058001808424,2,(),0.19283499735722298,1.1959987408659432
