0,1,2,3,4,5,6,7,8
step,street_name,co,co2,noise,num_veh,ped,hc_emission,nox_emission
5,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
10,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
15,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
20,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
25,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
30,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
35,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
40,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
45,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
50,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
55,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
60,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
65,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
70,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
75,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
80,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
85,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
90,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
95,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
100,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
105,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
110,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
115,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
120,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
125,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
130,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
135,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
140,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
145,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
150,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
155,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
160,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
165,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
170,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
175,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
180,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
185,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
190,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
195,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
200,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
205,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
210,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
215,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
220,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
225,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
230,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
235,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
240,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
245,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
250,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
255,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
260,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
265,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
270,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
275,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
280,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
285,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
290,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
295,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
300,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
305,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
310,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
315,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
320,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
325,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
330,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
335,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
340,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
345,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
350,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
355,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
360,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
365,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
370,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
375,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
380,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
385,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
390,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
395,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
400,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
405,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
410,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
415,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
420,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
425,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
430,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
435,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
440,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
445,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
450,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
455,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
460,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
465,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
470,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
475,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
480,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
485,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
490,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
495,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
500,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
505,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
510,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
515,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
520,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
525,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
530,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
535,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
540,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
545,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
550,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
555,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
560,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
565,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
570,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
575,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
580,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
585,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
590,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
595,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
600,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
605,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
610,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
615,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
620,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
625,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
630,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
635,Broadway,0.0,0.0,0.0,0,"('ped566',)",0.0,0.0
640,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
645,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
650,Broadway,0.0,0.0,0.0,0,(),0.0,0.0
655,Broadway,0.0,0.0,0.0,0,"('ped1060',)",0.0,0.0
660,Broadway,0.0,0.0,0.0,0,"('ped1060',)",0.0,0.0
665,Broadway,0.0,0.0,0.0,0,"('ped1060',)",0.0,0.0
670,Broadway,0.0,0.0,0.0,0,"('ped1060',)",0.0,0.0
675,Broadway,0.0,0.0,0.0,0,"('ped1060',)",0.0,0.0
680,Broadway,0.0,0.0,0.0,0,"('ped1060',)",0.0,0.0
685,Broadway,0.0,0.0,0.0,0,"('ped1060',)",0.0,0.0
690,Broadway,0.0,0.0,0.0,0,"('ped1060',)",0.0,0.0
695,Broadway,0.0,0.0,0.0,0,"('ped1060',)",0.0,0.0
700,Broadway,0.0,0.0,0.0,0,"('ped1060',)",0.0,0.0
705,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
710,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
715,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
720,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
725,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
730,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
735,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
740,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
745,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
750,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
755,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
760,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
765,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
770,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
775,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
780,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
785,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
790,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
795,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
800,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
805,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
810,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
815,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
820,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
825,Broadway,0.0,0.0,0.0,0,"('ped1060', 'ped240')",0.0,0.0
830,Broadway,0.0,0.0,0.0,0,"('ped240', 'ped1060')",0.0,0.0
835,Broadway,0.0,0.0,0.0,0,"('ped240', 'ped1060')",0.0,0.0
840,Broadway,0.0,0.0,0.0,0,"('ped240', 'ped1060')",0.0,0.0
845,Broadway,0.0,0.0,0.0,0,"('ped240', 'ped1060')",0.0,0.0
850,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
855,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
860,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
865,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
870,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
875,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
880,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
885,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
890,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
895,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
900,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
905,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
910,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
915,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
920,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
925,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
930,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
935,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
940,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
945,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
950,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
955,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
960,Broadway,0.0,0.0,0.0,0,"('ped1374', 'ped1060')",0.0,0.0
965,Broadway,0.0,0.0,0.0,0,"('ped1374',)",0.0,0.0
970,Broadway,0.0,0.0,0.0,0,"('ped1374',)",0.0,0.0
975,Broadway,0.0,0.0,0.0,0,"('ped1374',)",0.0,0.0
980,Broadway,0.0,0.0,0.0,0,"('ped1374',)",0.0,0.0
985,Broadway,0.0,0.0,0.0,0,"('ped1374',)",0.0,0.0
990,Broadway,0.0,0.0,0.0,0,"('ped1374',)",0.0,0.0
995,Broadway,0.0,0.0,0.0,0,"('ped1374',)",0.0,0.0
