0,1,2,3,4,5,6,7,8
step,street_name,co,co2,noise,num_veh,ped,hc_emission,nox_emission
5,West 57th Street,0.0,0.0,60.034566813072104,1,(),0.0,0.0
10,West 57th Street,0.0,0.0,59.758500735912136,1,(),0.0,0.0
15,West 57th Street,0.0,0.0,58.091277150791534,1,(),0.0,0.0
20,West 57th Street,0.0,0.0,55.082428854158074,1,(),0.0,0.0
25,West 57th Street,0.0,0.0,55.936897220042226,1,(),0.0,0.0
30,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
35,West 57th Street,164.7777777777778,2624.722222222222,55.94029853013065,1,(),0.8119444444444445,1.2044444444444444
40,West 57th Street,137.01816232615465,8042.8977442818195,70.03273662121708,1,(),0.816733952129558,3.4815833707672894
45,West 57th Street,0.0,0.0,50.28884689753841,1,(),0.0,0.0
50,West 57th Street,0.0,0.0,55.938749021777426,1,(),0.0,0.0
55,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
60,West 57th Street,0.0,0.0,58.354077988647504,1,(),0.0,0.0
65,West 57th Street,0.0,0.0,58.72295458866774,1,(),0.0,0.0
70,West 57th Street,114.24083393258354,5610.177874857143,67.51622080057349,2,(),0.6527544037901616,2.4039250283728784
75,West 57th Street,0.0,0.0,56.07297596593227,2,(),0.0,0.0
80,West 57th Street,154.67543324112762,2640.9160182837018,58.73310957365618,1,(),0.7659510488204733,1.1954893057019516
85,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
90,West 57th Street,0.0,0.0,59.00663313669584,1,(),0.0,0.0
95,West 57th Street,0.0,0.0,59.08409553804154,1,(),0.0,0.0
100,West 57th Street,144.0076457240142,4504.694717156103,68.14709260457991,2,(),0.7620445749660286,1.9905792435470162
105,West 57th Street,0.0,0.0,59.80808675497937,2,(),0.0,0.0
110,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
115,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
120,West 57th Street,103.51807481436222,33488.82355828943,77.02494061964697,3,(),0.4146966115847546,228.35805827685203
125,West 57th Street,115.53835878832841,34444.31338388157,78.33209261624344,6,(),8.489181036205157,230.21840732908325
130,West 57th Street,0.0,0.0,70.05327116044268,7,(),0.0,0.0
135,West 57th Street,319.86963205549347,14338.136020608548,73.82973011809162,4,(),6.734099782093516,83.89239303709849
140,West 57th Street,121.16179592206136,4265.903946423712,65.49531220752185,2,(),0.65157845767707,1.843638356835303
145,West 57th Street,0.0,0.0,53.7599629572454,1,(),0.0,0.0
