0,1,2,3,4,5,6,7,8
step,street_name,co,co2,noise,num_veh,ped,hc_emission,nox_emission
5,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
10,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
15,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
20,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
25,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
30,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped45',)",0.0,0.0
35,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped45',)",0.0,0.0
40,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped45',)",0.0,0.0
45,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped45',)",0.0,0.0
50,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped45',)",0.0,0.0
55,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped45',)",0.0,0.0
60,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped45',)",0.0,0.0
65,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped45',)",0.0,0.0
70,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped45',)",0.0,0.0
75,West 57th Street,98.59118142456126,3948.88897803967,64.87852422759755,2,"('ped45',)",0.5405398995086851,1.6612435394678526
80,West 57th Street,104.16871120043601,6760.868507725554,68.347857894605,2,"('ped45',)",0.6353140169174177,2.8575061280474348
85,West 57th Street,0.0,0.0,59.9614599944758,1,"('ped45',)",0.0,0.0
90,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
95,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
100,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
105,West 57th Street,135.80316238619812,3890.2797527723733,65.33010827187577,1,(),0.7095471378928124,1.7088213609140035
110,West 57th Street,230.7932787596393,15593.745439300643,72.26294812644122,2,(),1.4246622851803319,6.626732145816447
115,West 57th Street,0.0,0.0,49.93910190638246,1,(),0.0,0.0
120,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped163',)",0.0,0.0
125,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped163',)",0.0,0.0
130,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped163',)",0.0,0.0
135,West 57th Street,158.87034451462733,9227.13977889558,71.67945435837504,1,"('ped163',)",0.9456817152676333,4.033042790095271
140,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped163',)",0.0,0.0
145,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped163',)",0.0,0.0
150,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped163',)",0.0,0.0
155,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped145', 'ped163')",0.0,0.0
160,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped145', 'ped163')",0.0,0.0
165,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped145', 'ped163')",0.0,0.0
170,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped145', 'ped163')",0.0,0.0
175,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped145', 'ped163')",0.0,0.0
180,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped145',)",0.0,0.0
185,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped145',)",0.0,0.0
190,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped145',)",0.0,0.0
195,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped145',)",0.0,0.0
200,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped145',)",0.0,0.0
205,West 57th Street,38.570142800457624,28997.222368670682,77.14736889129942,1,"('ped145',)",0.0,243.95412634930616
210,West 57th Street,84.42554119544619,61557.56688577366,81.0687728774215,2,"('ped145',)",7.230030441660105,489.1985996097517
215,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped145',)",0.0,0.0
220,West 57th Street,0.0,0.0,58.36657812173593,1,"('ped145',)",0.0,0.0
225,West 57th Street,0.0,0.0,60.92802252020589,1,(),0.0,0.0
230,West 57th Street,0.0,0.0,60.016998431948494,1,(),0.0,0.0
235,West 57th Street,149.18424302647585,9753.131864217052,71.33511038609663,1,(),0.9149817159343926,4.2125971152277435
240,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
245,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
250,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
255,West 57th Street,82.68182274705109,5928.094744167773,66.96560158535759,1,(),0.516815835497163,2.4508949992605267
260,West 57th Street,0.0,0.0,62.042714780805795,1,(),0.0,0.0
265,West 57th Street,157.04746208566266,9622.768882210337,71.64130205895546,1,(),0.9473036156736724,4.188739220870252
270,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
275,West 57th Street,0.0,0.0,4.771212547196624,0,(),0.0,0.0
280,West 57th Street,0.0,0.0,67.04870008311107,3,(),0.0,0.0
285,West 57th Street,0.0,0.0,63.66563479871474,2,(),0.0,0.0
290,West 57th Street,0.0,0.0,58.989608518797496,1,"('ped267',)",0.0,0.0
295,West 57th Street,0.0,0.0,58.388634478177295,1,"('ped267',)",0.0,0.0
300,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped267',)",0.0,0.0
305,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped267',)",0.0,0.0
310,West 57th Street,0.0,0.0,4.771212547196624,0,"('ped267',)",0.0,0.0
315,West 57th Street,171.37672117878412,25915.09416541144,75.49734036907427,2,"('ped267',)",0.8050576759770973,174.95814183049316
