0,1,2,3,4,5,6,7,8
step,street_name,co,co2,noise,num_veh,ped,hc_emission,nox_emission
5,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
10,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
15,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
20,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
25,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
30,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
35,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
40,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
45,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
50,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
55,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
60,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
65,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
70,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
75,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
80,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
85,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
90,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
95,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
100,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
105,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
110,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
115,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
120,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
125,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
130,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
135,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
140,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
145,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
150,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
155,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
160,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
165,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
170,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
175,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
180,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
185,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
190,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
195,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
200,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
205,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
210,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
215,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
220,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
225,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
230,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
235,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
240,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
245,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
250,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
255,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
260,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
265,IND Eighth Avenue Line,0.0,0.0,0.0,0,(),0.0,0.0
